"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
156,432,2.01816469063103e-09,0.117331529426623,2.42754370748242e-06,0.0198710993838187,2.18032036951137e-06,6.0138794446365e-08,3.14076702560859e-09,1.80201755314799e-08,2.70227037257017e-08,2.69901502054194e-08,1.99098713681213e-08,9.25475849509128e-09,1.37102224602176e-09,9.75697538721591e-10,1.38832414287365e-08,2.2038313682787e-08,9.8838241717922e-10,1.54194553339748e-08,1.18047368862005e-09,0,3.01840962853509e-09,7.39925699418194e-05,4.12640097746698e-10,7.87240455449131e-09,1.10597080076988e-09,4.94940776416994e-09,5.30665631833342e-10,5.91395416630877e-09,0.00636288713888283,4.33988076728757e-09,1.23467386476553e-09,9.11070927658645e-10,0.852148118129225,0.004207512846382,1,0.25
157,432,5.03781935940274e-11,1.05416153340021e-05,4.07002747545691e-07,0.00243502456140793,0.00389820373186556,1.87942883286172e-09,4.89349731062055e-11,5.75788933172028e-10,6.03465217959779e-10,5.03591270480701e-10,4.66899386924039e-10,2.24426804804632e-10,3.75255104487466e-11,1.90868539987978e-11,3.06370812802562e-10,6.16155182849856e-10,3.8472693106487e-11,3.52154600210863e-10,2.47697782561835e-11,0,7.74943671344499e-11,4.27932815656756e-06,6.7792744882267e-11,2.26843385966366e-10,3.80549390469658e-11,3.51525440778296e-11,2.10458084934446e-10,2.23599853254995e-10,0.992457566729268,3.38422016456736e-10,5.41974573857208e-11,7.0950401676413e-12,0.0011939694190151,5.85645834629257e-10,1,0.25
158,432,1.18878615798197e-10,3.25936656754611e-07,0.540669175146532,2.30372963063945e-05,0.000588903578605962,1.68489872141874e-09,7.82362147699711e-11,1.10099729850832e-09,1.42393469760984e-09,1.22893449782113e-09,1.09284987636622e-09,5.44368928758522e-10,8.54833328679292e-11,3.62912768552251e-11,9.55263556098562e-10,1.16535420370614e-09,4.93104060758428e-11,1.12322010990225e-09,3.96252752218594e-11,0,1.77736918315188e-10,5.83974489708782e-05,5.42716682993531e-11,5.2583280327187e-10,8.00340123471832e-11,1.92184703837856e-11,5.22030453268681e-11,4.82121522695221e-10,0.0192856119006674,5.02002259392601e-10,1.15059040483378e-10,4.59383550954011e-11,0.309728135599503,0.129646400310693,2,0.5
159,432,2.13229547314237e-15,3.30922343090314e-14,2.2806424251301e-08,2.0679870526443e-08,0.99993784980253,4.85940376428197e-14,5.09625538380563e-16,1.67428271886089e-14,2.21840702262045e-14,2.4493052428238e-14,1.75555231627482e-14,8.24422029103745e-15,1.58079418860825e-15,8.74743932314259e-16,1.474862593405e-14,2.11780370315354e-14,8.62904229400832e-16,1.43013030184489e-14,4.59713418319151e-16,0,2.84566979476582e-15,5.59971092065562e-09,1.22036746156141e-15,7.4334177524788e-15,3.10770724982972e-16,1.38976210386398e-15,5.79104684898085e-16,6.48149862233475e-15,6.19059468797708e-05,1.47447793902678e-14,8.66460497829964e-16,5.61792132674825e-16,1.95163347462964e-07,9.73908033844216e-13,0,0
160,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
161,432,5.67442938456921e-10,3.2102951913443e-09,1.94738262879423e-05,0.000761947049077523,0.000115414123080809,1.07106360531385e-08,1.26638888061436e-10,4.70389373241234e-09,6.16144930130828e-09,6.0707357320906e-09,4.8051341237069e-09,1.88775416012875e-09,3.58702590915847e-10,6.13827772748754e-11,2.6091231543304e-09,4.97967731343461e-09,3.04018700541251e-10,4.14104219605541e-09,2.60965498415257e-10,0,7.21723321067779e-10,0.00295821122350859,1.08511267138966e-09,1.77429085356657e-09,1.12885220482224e-10,3.3004080802433e-10,5.95943821799946e-11,1.84452142578849e-09,0.000758311930763989,1.18710082829927e-09,7.71081590634347e-10,1.09307689259145e-10,0.0270439578144052,0.968342625078325,0,0
162,432,1.48125071586371e-10,1.07248292178597e-09,2.31087010489296e-08,2.09458209119914e-09,1.56827261762006e-07,9.20802488443698e-10,4.09747281874548e-11,1.313892452928e-09,1.87488563737122e-09,1.92766448834895e-09,1.5148188309061e-09,6.03937044154708e-10,6.69504951292935e-11,1.32806450706869e-11,1.19158179601959e-09,1.74746917655155e-09,7.43620552705233e-11,1.19854819770022e-09,1.11297027045939e-10,0,2.31306890016015e-10,2.40204804461109e-05,1.51331021499268e-11,6.25753259301589e-10,1.01357136484247e-10,1.10876463683946e-11,6.19703334364906e-10,4.86616540582025e-10,0.999889130002617,1.03072272242715e-09,1.50946017939959e-10,7.51311641376582e-12,8.64455030033774e-05,2.04882176108771e-07,1,0.25
163,432,9.10325500363132e-11,1.2005113791161e-07,0.865459506983633,6.84482446611658e-08,8.7150806861748e-08,1.09858777249107e-09,4.50343806168351e-11,8.74808699882005e-10,1.15611236434883e-09,1.20663667648207e-09,7.61945140080376e-10,4.30439291697904e-10,3.76085369209017e-11,7.24852128348982e-11,5.90716011419072e-10,1.1835162375577e-09,5.74654693356863e-11,7.16268162060278e-10,3.00205427339465e-11,0,1.38250421743229e-10,2.16474984611608e-05,3.52037005254783e-11,2.97747074815525e-10,4.63817194177155e-11,1.65316858692714e-10,2.41003087894923e-10,3.58640686582863e-10,0.000211071315125112,1.72788300741094e-10,7.21824906017316e-11,4.71328611943977e-13,0.000105379784556651,0.134202108887372,1,0.25
164,432,3.88774012579832e-14,9.39874340026721e-12,0.999983932285887,1.05799141920998e-07,1.74950780383757e-10,1.3081835227222e-12,8.11560772748249e-15,4.57561540404173e-13,5.8513964149292e-13,4.07167409799625e-13,4.21712804806168e-13,1.89850224482466e-13,3.60304520906696e-14,1.98356897379002e-14,2.77458213026935e-13,4.66236082239278e-13,2.92702959148583e-14,4.08581298456086e-13,2.63016549775289e-14,0,6.77487567285759e-14,1.92018273087358e-08,6.86178562149106e-14,1.50793600308339e-13,7.85248967054463e-16,3.54213479852566e-14,3.11833547718162e-14,1.5139656847218e-13,1.29724192072507e-05,1.46444721422284e-13,4.38116064339487e-14,5.43923289839952e-15,1.70194442826081e-06,1.26815977634745e-06,1,0.25
165,432,5.56803084479335e-09,0.00205722984573259,6.75922284644351e-07,8.86994047193966e-06,2.53565555463655e-05,6.5245918699445e-08,3.7499023775073e-09,5.1100071495223e-08,7.16388275287431e-08,6.5320302225418e-08,5.62639904681897e-08,2.57399220744616e-08,8.00747034140203e-09,2.99942940253068e-09,4.10890012683914e-08,7.13626451385807e-08,2.74206841312531e-09,5.70040337638839e-08,2.74066867770494e-09,0,8.81121157311558e-09,0.000511077094194537,4.18465538993903e-09,1.86522130753806e-08,2.7190779642082e-09,1.65492639334612e-10,9.11735981700241e-09,2.27592894615098e-08,0.280920574114382,1.19051707278916e-08,7.87894162828064e-09,6.44342220867465e-10,0.716149509951118,0.000326089166232642,1,0.25
166,432,6.36073541501646e-15,2.67816647844286e-10,0.922680778961694,3.12409178660615e-06,0.0773012005963049,2.3654554823009e-13,4.78345835670592e-15,5.13760379789705e-14,8.0734114861877e-14,8.45329946941093e-14,6.84302265348969e-14,2.77122508725478e-14,2.51381792186742e-15,2.81494331075532e-15,5.235465420407e-14,7.35254008824176e-14,4.80933534700593e-15,6.37409222890575e-14,4.59382869317307e-15,0,9.99736226539557e-15,2.0412702407149e-11,1.09869450017624e-14,2.34190914174581e-14,3.69170961365334e-16,8.85835033859669e-15,7.99952544232819e-16,2.40318257263969e-14,3.29728228676223e-07,1.6818462460344e-14,6.20350579922972e-15,4.92444523755433e-16,3.52612957825115e-06,1.10402033109439e-05,1,0.25
167,432,9.98940725255128e-10,7.63238334377837e-09,0.86051255138739,4.16139788558395e-06,9.74465527370303e-07,1.41730403139788e-08,1.43899207424807e-10,1.140742784436e-08,1.28637629552064e-08,1.23256545483287e-08,8.8975616910211e-09,4.37755046462747e-09,4.57608123227049e-10,4.58308910963528e-10,6.94939226455616e-09,1.36344099107762e-08,4.29679144481704e-10,1.0001891406942e-08,4.49263287238699e-10,0,1.54816949721806e-09,2.78576428358819e-06,9.00534490659462e-10,3.41337297520401e-09,1.10856918141905e-11,2.22112402190441e-09,1.55593874624208e-09,3.60242243804645e-09,0.00190136897346422,1.7873188656307e-09,7.14961663913302e-10,1.95472545588402e-10,0.137447015367063,0.000131021493211228,1,0.25
168,432,2.00790350207807e-10,8.74936754699103e-09,1.90530666085766e-07,3.26603401168995e-05,2.57258067732886e-05,4.27980487867661e-09,5.04709098957736e-11,1.57740941092142e-09,2.64809507129709e-09,2.71525159185856e-09,1.85804302935583e-09,8.65216524248702e-10,7.044571505378e-11,9.1056362079081e-11,1.72600717709735e-09,2.19133389312205e-09,9.84140353272107e-11,1.73995845643981e-09,8.67011399855435e-11,0,3.01984481265538e-10,4.21992481275287e-09,2.72330700592989e-10,6.60585177293158e-10,2.94982719858163e-10,8.56819548359697e-11,1.27888712842191e-10,7.18461471691136e-10,0.99735760958269,1.46443327950967e-09,1.60949153919368e-10,2.18749110109994e-11,5.242487516872e-05,0.00253135158712156,1,0.25
169,432,7.1077918832953e-11,0.709728873409693,0.244050923075577,5.46246603151759e-07,1.55951117627453e-09,1.41181316761284e-09,2.35025765441444e-10,7.45953494103443e-10,1.06765737996576e-09,1.22245877265206e-09,8.74192119035214e-10,4.08538437529943e-10,5.76280608878652e-11,4.07902944092152e-11,5.92043471088517e-10,1.13006354543792e-09,3.28467252819581e-11,7.81223751461805e-10,3.30572108785504e-11,0,1.38846665288902e-10,2.01301612284833e-06,1.81200734462094e-11,2.8468391253155e-10,2.08245134705878e-11,9.27203705325264e-11,2.46752928114545e-11,2.34030006901214e-10,0.04013174731137,3.7416845809777e-10,8.26870141913515e-11,5.33688275003111e-12,0.0060858760484351,9.3522240242237e-09,2,0.5
170,432,7.94758543398547e-15,2.53627226007759e-11,0.999825688198347,1.1325808167194e-12,0.000168656426490288,9.49816681122126e-14,4.89780678355253e-15,1.13294517634742e-13,1.56660914200066e-13,1.74266938951958e-13,1.13662676680065e-13,4.82354763414489e-14,8.44775502373191e-15,1.66608376631352e-15,8.6948994780835e-14,1.22815654151751e-13,6.44161418147792e-15,1.17532386501594e-13,6.55689956350311e-15,0,1.76425801553845e-14,8.97940448212759e-10,9.56569807396e-15,4.53797984544675e-14,1.29005056705658e-15,1.64234783096298e-14,5.1980442873369e-14,4.18129754923735e-14,4.55621672564955e-06,3.23564965243172e-14,4.52717882259916e-15,7.71942448981317e-15,1.09762562975706e-06,6.07077991332343e-10,1,0.25
171,432,1.94001327535031e-09,0.00261360694400776,0.000848869389688043,5.11054854440169e-07,2.8781752653527e-05,1.55120934663738e-08,2.32758267280315e-09,1.52779162822842e-08,1.922736107695e-08,2.32741713959749e-08,1.69959387263569e-08,7.97632175643782e-09,1.17292806743619e-09,2.25415934327725e-10,1.13411439446236e-08,1.93025165410789e-08,9.3555948941976e-10,1.7549594438101e-08,9.30892530337218e-10,0,2.61923417794439e-09,1.20888524431811e-06,1.32425481112933e-09,6.85246633676853e-09,1.06573973158312e-09,3.18394499117953e-09,1.2689784011245e-09,6.13416460481043e-09,0.858946463501736,6.87460143793545e-09,1.56029672477092e-09,7.11176737085526e-10,0.0451138356784038,0.0924465372091046,1,0.25
172,432,3.05606163253066e-16,3.92254570028593e-15,2.49796633993802e-15,3.06765583308765e-12,0.999998195677442,2.70369157037081e-15,7.63151587476474e-17,3.8126854741983e-15,3.73527886226791e-15,4.75776147338358e-15,3.57690029034118e-15,1.34969374198447e-15,3.5566369548292e-16,6.57515972504319e-17,2.82901152626101e-15,3.5485526850115e-15,1.83833021658917e-16,3.75144089312762e-15,7.89496665618365e-17,0,5.33601126546753e-16,5.52809060163474e-09,2.04462916355043e-16,1.08771478910417e-15,1.46852823870452e-16,3.72238769061391e-16,5.69008498221004e-16,1.03731388991958e-15,1.30461861155791e-06,1.57813479326212e-15,4.1153298989608e-16,7.63977434817799e-17,1.42935452539009e-08,4.79879199290934e-07,0,0
173,432,3.61886564200613e-15,2.07719451745937e-06,0.985678591847529,2.02975906166116e-08,1.34500954102001e-12,1.06760721607554e-13,9.1923794106072e-15,3.5111527443227e-14,3.91521805474483e-14,4.07607176099953e-14,3.24163586391533e-14,1.43654782966951e-14,1.80224145480437e-15,2.19021767567967e-15,1.8851670578497e-14,3.63720410584809e-14,1.73210625177249e-15,2.99005261314599e-14,1.02144785215949e-15,0,5.22131962826281e-15,2.57782263720753e-07,3.02956201978239e-15,1.2089422576703e-14,4.95433640875019e-16,1.4803126788606e-15,1.09056755183701e-15,1.13294352486234e-14,6.02502771789053e-06,1.6297874804894e-14,1.82764760360698e-15,8.90098838007837e-16,2.30218809813144e-07,0.0143127976298,1,0.25
174,432,1.57639180555785e-11,1.29558199996591e-10,3.6493100302163e-05,4.65975505703154e-06,3.97382807961939e-09,4.18923111591616e-10,1.66530444198448e-12,1.11881904381521e-10,1.6725219327756e-10,2.92819105551209e-10,1.23682380570214e-10,6.4515100206161e-11,1.64129607746173e-11,1.04282992253144e-11,1.33067072603696e-10,1.74944309376278e-10,8.16888478896009e-12,1.14455554244302e-10,5.20387067955783e-12,0,2.27707144585384e-11,6.32045316030437e-07,1.627097645297e-11,5.603634599169e-11,6.19513369066569e-13,9.29132206152912e-12,3.00188177268586e-11,4.8645997135794e-11,0.0201148660481107,6.14719456389311e-11,1.75621297809403e-11,1.11258318678876e-12,0.0799232212339474,0.899920121790896,1,0.25
175,432,6.7685986729252e-10,0.00017954985386397,0.276977525448089,0.000426207842438997,3.70036516792492e-08,1.94553816397989e-08,3.02701849617771e-10,6.94319213382685e-09,8.44719980397553e-09,9.59199774976483e-09,6.84892597156858e-09,3.03787379671083e-09,5.86004467648097e-10,3.33895208370102e-10,6.50567186436418e-09,6.8823002871347e-09,2.46983937736694e-10,5.90271825388655e-09,4.0219561761321e-10,0,1.0335135823054e-09,7.31355522177934e-06,1.23714569323274e-09,2.39736042377249e-09,2.45395389030522e-10,1.20654109120314e-09,1.19424509030772e-09,2.08780159392028e-09,0.12221443898498,2.19713155460627e-09,8.68849383289138e-10,3.6575518918162e-11,0.576540469929486,0.0236543687138071,2,0.5
176,432,1.95809091694975e-13,1.92777433935827e-10,0.999983717934624,9.11742581361534e-10,7.3218487895313e-11,3.69097654480311e-12,6.4075048342269e-14,2.17840349687792e-12,2.77974737876067e-12,3.67587989055679e-12,2.07953116511947e-12,1.03090246818629e-12,1.2963710739114e-13,1.49081081926511e-13,1.9158682178928e-12,2.40825498803121e-12,1.35354184026705e-13,1.85470022565482e-12,1.34116348999682e-13,0,3.57711001240172e-13,2.01603397431422e-10,4.28695891535393e-14,7.46167883217085e-13,4.63725571118333e-15,1.05460948384396e-13,2.87033800862285e-13,7.81090112520986e-13,1.54645497011192e-05,8.74464214818136e-13,4.48491238679783e-14,4.57455730132398e-14,8.16094444587807e-07,1.61760574691511e-11,1,0.25
177,432,1.17006342570273e-16,3.39980723481752e-13,0.999999995514604,7.64349196300653e-10,9.1815468713261e-11,4.10242474900982e-15,6.31073334962633e-17,1.18183300758107e-15,1.95416513144232e-15,2.32565507568612e-15,1.31626261116379e-15,6.63789913839165e-16,6.98593867832224e-17,4.41960158254126e-20,1.28903445705566e-15,1.61520699444588e-15,6.97158827451947e-17,1.01563982745956e-15,5.43849536311933e-17,0,2.20974643504222e-16,4.55275653091035e-13,8.73565838523626e-17,5.06379977990579e-16,1.73790484043902e-16,1.01569064179335e-16,1.29365712508139e-16,5.54269026608627e-16,3.30929756376694e-09,4.75888896113047e-16,1.36070561157692e-16,3.86001306452859e-17,2.62543878491547e-10,5.65761769745479e-11,1,0.25
178,432,5.58338944692581e-12,3.10975462981726e-10,0.954081319852358,0.0300224868941529,2.94836257281333e-07,4.69966413873665e-10,1.4974812943738e-12,8.78727264190566e-11,1.19507165346109e-10,1.03122326942828e-10,7.16459249236759e-11,4.33148477496325e-11,9.17087585954127e-12,5.85507619897401e-12,5.54191770168691e-11,9.6581858757347e-11,3.9210203627178e-12,6.1311661041801e-11,3.64112735210422e-12,0,1.34056986310917e-11,1.66019504248492e-06,2.13510163374722e-12,3.28493395070276e-11,3.56523118558406e-12,1.30011339805716e-11,1.25125949783092e-11,2.80763261473041e-11,0.00337885514472548,3.11865139555186e-11,7.19101859786791e-12,4.20636006417206e-12,0.0119296640065774,0.000585717473370549,1,0.25
179,432,1.00316409190219e-12,8.05483449830126e-05,0.982590787943771,2.34034930193884e-08,3.25449348455424e-11,2.45193617398586e-11,2.39541780580942e-12,1.17804279569119e-11,1.3947039074915e-11,1.74277794537273e-11,1.17948893886681e-11,4.68487936531024e-12,4.57182737273673e-13,7.58207993658138e-13,7.10129052576763e-12,1.7071522742855e-11,8.53595055016465e-13,7.55386481171967e-12,9.21349931068076e-13,0,1.81664457273842e-12,7.22543120208082e-06,1.23034570378395e-12,4.54318193818017e-12,6.30746359824717e-13,2.87958115516625e-13,5.1018215280108e-12,4.17002117170613e-12,0.00268670807427935,6.19829171739321e-12,1.88101306493586e-12,2.46071573769693e-14,2.58269451509057e-05,0.014608879676421,1,0.25
180,432,2.04362013840307e-11,9.4330359302741e-08,0.999087194243147,2.08329564335647e-09,2.73644025521829e-05,1.53111817488808e-10,1.29806562782291e-11,1.87596805802408e-10,2.76119212625422e-10,3.39715583009639e-10,2.04602309631621e-10,1.03427650210469e-10,7.93388453278125e-12,3.82106230012236e-12,1.36505444109985e-10,2.57456665756439e-10,7.68747070810649e-12,1.57317905306702e-10,8.54407357195964e-12,0,3.2161524144173e-11,1.25854765490213e-07,1.68312324417326e-11,8.65939868734295e-11,2.30527999582034e-11,1.51289588284965e-11,1.72498479481508e-11,7.74876310745098e-11,0.00070599872029811,5.91503122099784e-11,1.07430406343631e-11,1.8112342189656e-12,0.000149637125471697,2.95810226428079e-05,1,0.25
181,432,2.17987599233525e-17,3.79691482342155e-13,0.999999992680635,6.63911529333218e-14,7.11236906932769e-17,2.81034698402717e-16,1.44967619815921e-17,1.75702508919876e-16,2.73802153203294e-16,3.34371142444786e-16,2.09733540738819e-16,8.74919241076498e-17,1.2066226772436e-17,1.66735536026043e-17,1.63558063538055e-16,2.3977418467757e-16,7.37863455834393e-18,2.24475063274207e-16,9.9592973911141e-18,0,3.23396695377501e-17,2.19077728454632e-11,1.04249451921401e-17,8.46074679513828e-17,4.42615159664059e-18,4.35771529343097e-18,7.32095850457147e-17,6.14457339096995e-17,3.23266281623038e-10,3.23552119539264e-17,1.8626829019314e-17,8.00957601760432e-20,6.23688147596281e-10,6.35005418939157e-09,1,0.25
182,432,4.83879470383391e-10,4.48322503088807e-07,0.130754627863393,1.92152693556802e-06,1.1249569288269e-07,5.87317460679331e-09,1.97231207352034e-10,3.6015455536238e-09,5.86213326117648e-09,6.23633914576397e-09,3.98190525163918e-09,1.97758751182407e-09,4.76603722695387e-10,1.17711008372023e-10,3.18413220639923e-09,5.68480550039798e-09,2.66464348079816e-10,3.98130613232531e-09,2.10318982134068e-10,0,6.80912231402571e-10,0.00775359851278008,4.03095826614762e-12,1.7006686022148e-09,4.01529233043941e-10,3.53691055780573e-10,3.79490169349582e-10,1.53850384993029e-09,0.000535533520917669,7.16500973070742e-10,4.21694343597428e-10,1.26852615747243e-10,0.446703500248204,0.414250209050561,1,0.25
183,432,3.43970805293113e-12,3.72149338747564e-07,0.000390635719708488,4.77281903061926e-08,0.999590880999665,5.56636706739921e-11,3.09279248015146e-12,4.6435823602663e-11,6.27880302749656e-11,4.8461638679513e-11,4.3158748209632e-11,2.02203916819136e-11,1.93935911365617e-12,1.63545109446222e-12,3.43647389023219e-11,5.10979091591472e-11,1.46796828992977e-12,3.86150336453721e-11,1.55562086694588e-12,0,6.91495155761311e-12,1.11859512252703e-06,1.09006069361989e-12,1.80202600002205e-11,2.61253395728768e-12,7.4391081659586e-13,2.61689370432826e-12,1.44262463517154e-11,1.10851644371373e-05,1.11693684976877e-11,5.5144065324975e-12,6.43518508234365e-13,5.75616124789093e-06,1.03004600998611e-07,0,0
184,432,2.3838376215556e-10,8.86002149613298e-09,2.73140041625955e-06,6.8505154518142e-09,6.60306112763326e-09,2.32410530348808e-09,7.17525010327478e-11,2.39981204414552e-09,3.47260461712016e-09,3.4997132741921e-09,2.57476223490755e-09,1.11588460814459e-09,3.09813789912133e-10,1.0154536132175e-10,1.79261396195188e-09,3.40031133005413e-09,1.08544190081474e-10,3.15820975872636e-09,1.42158912498827e-10,0,4.19179961500025e-10,3.05197267204453e-07,2.55955121629254e-10,9.69417733711601e-10,1.68965721269613e-10,2.56925122718289e-10,4.91858902296329e-10,7.5210756353481e-10,0.000564750701656815,5.40398927841788e-10,3.21856099907097e-10,2.11125936796783e-11,0.679309037211577,0.320123124267491,0,0
185,432,3.70106550163687e-15,2.68344410229557e-12,0.999969033815938,1.55821720818908e-09,2.09088739752393e-14,1.16457792263657e-13,2.0770116067699e-15,4.40490215127895e-14,6.31058101274976e-14,7.74078943839749e-14,5.08307967357946e-14,1.9612785660713e-14,3.67796414460995e-15,9.14712153505642e-16,2.53730705708051e-14,5.51864509330281e-14,2.86730294728597e-15,4.02085656816536e-14,1.59735976530537e-15,0,7.4012379696852e-15,3.27456584106861e-10,1.61687990095069e-15,1.62223976602327e-14,6.32436951163917e-15,8.09461024996403e-16,9.79692791181169e-15,1.39776002524082e-14,2.57981765534598e-06,2.10294200100393e-14,3.72241936411817e-15,6.35853617074369e-16,4.63124855738452e-08,2.83381649540193e-05,1,0.25
186,432,2.82285343815977e-09,0.00981356752860911,0.0120815324074845,1.85817385757708e-06,1.60347257005876e-08,3.06776877281894e-08,3.23326774409709e-09,3.00724301050154e-08,3.48786484820279e-08,3.75332633925621e-08,2.8265953557201e-08,1.23768842378078e-08,2.8724857951517e-09,7.88865376650715e-10,2.26778375481481e-08,3.25692023044474e-08,1.48849364538914e-09,3.14701310340758e-08,1.64408124181265e-09,0,4.55538233382895e-09,0.00335996776847075,8.18754901832058e-10,9.13278138579635e-09,9.97126043553062e-10,3.03800597549265e-09,8.11378759428867e-09,1.20987134529153e-08,0.00376348196308785,8.07536556296674e-09,8.78366864546796e-10,1.03277653038395e-09,0.965216645402702,0.00576260860791614,1,0.25
187,432,1.94267467335777e-11,2.41974217280895e-07,1.15644465174405e-06,0.00166542081348119,0.0524283692773642,8.11136626621364e-10,1.05696218618246e-11,2.68535654371357e-10,2.86641297202318e-10,3.00340552289348e-10,1.95528296353253e-10,1.18490059428027e-10,1.72080396775785e-11,3.07468534637612e-12,2.18053392023769e-10,3.13665791245637e-10,1.57562194883783e-11,1.82025437460898e-10,1.0548706254222e-11,0,3.85416710696835e-11,2.88822136269032e-06,7.79682078953376e-12,9.23557971871243e-11,1.46119494414361e-11,1.00467946349473e-11,1.88686190661269e-11,9.20724904318266e-11,3.10629477564618e-06,2.87711334083778e-11,2.59684623851053e-11,7.59704336960766e-13,0.00567420320608399,0.940224610667269,0,0
188,432,1.7197025999381e-10,0.0215872002400112,0.338355629527512,0.0760327460698256,6.76353199613024e-07,8.86058468183595e-09,3.0605881914962e-10,1.8223985374755e-09,2.7374520006622e-09,2.77800653962848e-09,2.1337755452687e-09,1.04180559507584e-09,1.52473584077954e-10,8.07240746334291e-11,1.78611621805087e-09,2.27081536393717e-09,1.49144177082054e-10,1.67717571971574e-09,1.25577142713341e-10,0,3.22989984886423e-10,2.37204282483284e-05,1.46599453083854e-11,7.68421067921376e-10,5.51003660999636e-11,7.54770342221017e-11,6.94204324833931e-11,7.50052060487198e-10,0.0119375381978685,6.32165820783099e-10,1.59399316866555e-10,3.38154393627658e-11,0.155465666033788,0.396596794173967,2,0.5
189,432,3.7916178204627e-16,1.69574324106254e-06,0.999991978069408,5.80289768223148e-11,1.2103853231269e-12,9.29893156068184e-15,1.80382365928615e-15,3.66470200563747e-15,6.41015757984298e-15,6.23140425040848e-15,4.32810312208059e-15,2.28131630591519e-15,3.35329494755041e-16,1.42294085404074e-16,2.94906318087565e-15,6.41007436232084e-15,3.56462183347665e-16,3.96259427108004e-15,3.46660291348954e-16,0,7.32798141452292e-16,9.11971078960472e-11,2.11954926829338e-16,2.12074072636827e-15,1.7643136006506e-16,6.05550178715912e-16,6.14162656200657e-16,1.32592458283507e-15,6.31222904377731e-06,3.08998825285136e-15,3.05391151268628e-16,1.42424046963324e-17,3.38585309849162e-09,1.04219589570893e-08,1,0.25
190,432,1.23588710004218e-10,3.50628835853603e-08,3.39954317663563e-10,0.481967719807622,0.484863691621742,7.72450582852917e-09,2.66766764755131e-11,1.07171131877382e-09,1.43768672462284e-09,1.37826892235987e-09,1.15521988843174e-09,5.08681626803363e-10,9.2512688042346e-11,4.59851096963309e-11,7.36021486130407e-10,1.46718962321162e-09,4.89009951972559e-11,9.20249450038363e-10,5.56302669112211e-11,0,1.78420249342569e-10,3.74123955558358e-06,4.83841883522492e-11,4.34926231595997e-10,5.15017876583425e-11,2.66865092619427e-10,9.28115826661599e-11,3.72921370732538e-10,0.000252857145612504,2.386151448183e-10,1.26458768936874e-10,1.46731354523824e-11,0.0309244857225429,0.00198745044168068,0,0
191,432,4.59226929164515e-10,0.0392298604978632,1.16236279058524e-06,0.0469019928637991,2.48978473749019e-06,9.80558272444235e-09,9.03347002998862e-10,3.55649434382829e-09,5.3704020362539e-09,5.74140934520447e-09,3.82685603442113e-09,1.76175512948788e-09,3.68036682992854e-10,2.25652535515736e-10,2.85746147451083e-09,5.19359044577748e-09,2.37901629717476e-10,3.77117619896058e-09,2.13626010102277e-10,0,6.52322251362158e-10,0.0159638001028183,8.45466570448637e-10,1.7699530081932e-09,2.89724503463924e-11,2.00064164146718e-10,6.82156270793101e-10,1.29585204264668e-09,0.693015104664205,2.31396075328798e-09,4.86842851287776e-10,3.69137488461691e-11,0.174216520942043,0.0306690161767203,1,0.25
192,432,5.70817692583853e-10,1.05181003244454e-07,0.473167626582254,0.000851124555405558,0.0261594939534892,1.38889451606119e-08,1.48378526208456e-10,5.02752045427167e-09,8.09588019043096e-09,7.66362033233074e-09,5.06003426482415e-09,2.33248233777722e-09,3.37478305251188e-10,6.92698964511205e-11,4.36357935322447e-09,6.73109388060993e-09,2.89434949559938e-10,4.80921650507908e-09,2.01571587409586e-10,0,8.27184206855674e-10,0.000132839880918251,2.24305169021075e-10,2.08188908430315e-09,2.41817147265034e-10,6.61847946682321e-12,9.23044737405573e-10,2.0678682969339e-09,0.258896395109589,1.90518720338443e-09,5.81948196807297e-10,1.68936842793549e-10,0.240788901265267,3.44485395216327e-06,2,0.5
193,432,4.18892810165923e-10,6.48588367140096e-06,2.31402228790821e-07,1.73164558846332e-07,0.995081863585702,3.98818890034675e-09,3.05439873337867e-10,4.56645136765536e-09,6.23811793647597e-09,5.69003586306148e-09,4.42176352015335e-09,1.92961046064328e-09,4.18451179478334e-10,4.11424932338961e-11,3.11982492484408e-09,6.72073986069433e-09,3.25890379061064e-10,2.81393813703278e-09,2.5680170438873e-10,0,7.39046059218846e-10,0.0019500682839547,2.6543054056417e-10,1.78393990611477e-09,2.73058814123132e-10,5.58911318925287e-10,5.09664505845386e-11,1.94659926912948e-09,0.00245894099891219,1.20551131908675e-09,4.02027458652834e-10,1.77395838501233e-11,0.000278418713089043,0.000223769469362639,0,0
