"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
170,432,4.26851792591253e-11,1.43245358674384e-11,1.97012731658346e-15,3.78711369882829e-15,0.118901838415731,1.95292560819643e-16,2.16161016692211e-17,2.13786587207223e-15,4.05228921122153e-16,7.67588969611459e-16,8.218339836056e-15,1.70202200897714e-16,0.0854744106547203,4.41288427786131e-18,2.96400831587244e-16,4.56652724642767e-16,2.35791647011218e-17,4.26451828977768e-16,0.00303700162638197,0,5.72475539307768e-17,0.691884407448424,1.08715804672234e-17,1.32439809613043e-16,1.10019527567258e-17,7.37785658810383e-17,4.01410452735415e-17,3.5269593063512e-15,0.0209538666115224,4.55498945679442e-12,0.0797484719208786,8.52847839683887e-18,3.22423654671162e-09,3.65172228062798e-11,0,0
171,432,5.28302028254808e-10,8.54149295949664e-14,9.22206254368383e-17,1.94098461068979e-16,0.00620235892638154,9.1540070805814e-18,1.0830504644476e-18,1.98625150408756e-16,1.95807909313008e-17,5.19278687618738e-17,1.1795246267571e-14,7.72642128322795e-18,7.77415234096827e-14,4.33642339890723e-19,1.70324790566298e-17,2.23433857210119e-17,8.80334969821036e-19,1.26966329426948e-17,0.470960568462963,0,2.67753883322038e-18,0.215953918250375,2.35581832318535e-18,6.77524066568343e-18,1.28811204470287e-18,3.23003762837642e-16,5.56440775813673e-18,4.0537087594252e-15,0.000165963450661453,0.276282971827074,0.000804153430488622,6.72843049050956e-18,0.0296300651235246,4.99246901823351e-14,0,0
172,432,1.80702306232135e-09,1.57430444274656e-12,3.06820417927708e-16,8.06519769432081e-16,0.0186684178606568,3.18334745081836e-17,3.33730374182092e-18,5.88859657923557e-16,6.54944888274718e-17,1.43675779830282e-16,6.72032268320349e-15,2.79807211466104e-17,7.97359282752242e-07,1.80822752867278e-18,4.36298977867781e-17,6.83831450115055e-17,1.94068120861004e-18,4.46621205741935e-17,0.262512608915981,0,8.40473193178972e-18,0.339087712268122,4.77255386766186e-18,1.67376661901967e-17,1.69876503158173e-18,8.48876045741492e-17,6.72142731159592e-18,7.06339349181958e-15,0.257052488521546,2.06061520241487e-05,0.122657240244905,4.24798033702368e-18,1.26824862273902e-07,4.40071898637648e-11,0,0
173,432,2.9434987359011e-06,3.1694681323397e-12,4.90598751171697e-16,1.34957016205001e-15,0.0023914240128977,4.14421709078265e-17,4.77943854651462e-18,1.66621066867013e-15,1.26711290589819e-16,2.28261630836503e-16,6.33152920313563e-15,4.7172342132721e-17,0.0543369789154282,5.92963426798309e-18,8.35667791220219e-17,1.24129122879474e-16,5.4900142886485e-18,8.25657418813057e-17,0.24787903067766,0,1.5538639402881e-17,0.301168511768522,8.45904032338118e-19,3.54956819085266e-17,7.01156391836872e-18,1.73546238739629e-15,4.1181152257189e-18,3.89197185782307e-15,0.0236771066568252,0.370544004458124,2.34393485874691e-14,1.43875737109565e-18,7.79058163904417e-13,7.81929296653787e-12,0,0
174,432,8.30258567354401e-07,6.54164104579785e-12,2.83870376121754e-16,7.57964749953705e-16,0.0258363946052701,2.58177542503831e-17,2.89591053531559e-18,1.08775825643704e-15,6.13906906409624e-17,1.27963575304645e-16,7.559621526617e-15,2.33306411582487e-17,0.171915887931188,2.408759123764e-19,3.07021028782844e-17,6.57985242067078e-17,2.79203470570328e-18,4.7329660268177e-17,0.295299161804782,0,8.0584330434566e-18,0.245671224209892,2.84322164142657e-18,2.02613820361402e-17,3.36355243027175e-19,2.5426227137156e-16,6.56812584356571e-18,1.64976176213379e-15,0.118002649974609,0.143270334897357,7.04129372724791e-15,9.94696547285424e-18,3.51631176269405e-06,1.10702327005158e-14,0,0
175,432,5.10036148847845e-07,1.34401230644858e-13,3.78757401339788e-16,1.2867311819631e-15,0.07007133489902,4.45468673071515e-17,5.30805059140505e-18,7.34101157074538e-16,1.15632468097554e-16,2.42942164486078e-16,8.49133995746153e-15,3.91156124144404e-17,1.14787284847198e-16,4.66134142218439e-18,8.25389791044884e-17,1.12115598246932e-16,3.92050548258713e-18,7.08589831123652e-17,0.464847531983,0,1.36451434433497e-17,0.465080610492346,5.94340965884321e-18,3.37953217488618e-17,2.96722569654849e-18,9.90410365964803e-18,3.01019828301896e-17,1.6900298266217e-15,7.74671077078055e-12,2.89702136691572e-11,4.57081947496546e-12,5.36576981023479e-18,1.25016451254643e-08,4.64052747606151e-11,0,0
176,432,2.12754738056034e-08,8.00982897037017e-12,9.90822380399432e-16,2.95744735509892e-15,0.11593871062103,1.02096275442115e-16,1.33519340455856e-17,1.80041201163542e-15,2.80339240243464e-16,3.82074575771614e-16,4.64404851481197e-16,8.70854595326473e-17,0.000654654761107404,8.91848133321887e-18,1.48782011276043e-16,2.44075969703674e-16,1.33347230216281e-17,2.26064701758369e-16,1.73464977794119e-14,0,3.25851109969972e-17,0.868888792959152,3.80792572406733e-17,8.53755425307757e-17,7.37106029875126e-18,4.25075128289231e-16,4.40606839508661e-18,5.47409750078039e-15,2.53444630598387e-07,0.0145119905250605,5.57634617918973e-06,2.73369140515196e-18,5.08854721156339e-11,8.44015727327504e-12,0,0
177,432,1.38779886951459e-06,4.08046904590234e-13,8.08727777441402e-16,2.31420585166737e-15,0.0922280572962582,8.42436962842753e-17,1.23592558555322e-17,2.82265822166836e-15,1.74206207658483e-16,5.1119968121907e-16,8.88437543331543e-15,6.16639692199596e-17,7.55013507703679e-15,3.46195008266854e-18,1.05094250678576e-16,1.68998251301697e-16,5.85397465717415e-18,1.47299141573276e-16,0.353144745843331,0,2.23163706903257e-17,0.552821144796787,2.13023801774586e-17,4.77169284815242e-17,4.70737268316462e-19,1.01114208126057e-16,7.24781447023219e-18,7.45643322964488e-14,0.00163988847851172,1.29573227839913e-06,1.40679752376786e-16,1.92319585201899e-18,0.000163480051689746,1.76775826188754e-12,0,0
178,432,3.17428751402146e-08,5.8109752879974e-12,2.4108541584949e-16,7.71177090579487e-16,0.0321357696084643,2.46670290183504e-17,3.02892078132782e-18,7.5528556832851e-16,6.54140703883439e-17,1.00796645519139e-16,2.26632988816892e-15,2.27752289745017e-17,0.23888351600369,1.95969344779879e-18,3.56671607172158e-17,4.63314653979984e-17,2.42436087058304e-18,3.66309704575418e-17,0.000163794295852626,0,7.89639830849299e-18,0.616927783222434,1.49698722089073e-18,1.75125640416224e-17,1.22291726113919e-18,6.72162498330475e-16,7.82595400136588e-18,1.78194446878778e-16,8.41453538760661e-07,0.10485107609519,0.00703718721540511,1.31347367653894e-18,3.56725355514224e-10,8.71060357353511e-15,0,0
179,432,1.71061073002433e-06,2.91523798930879e-13,5.28297660633757e-16,1.83086001579351e-15,0.0150574891880004,5.57568574433562e-17,7.96112696407305e-18,2.29660932628798e-15,1.38647300627995e-16,2.56544818335303e-16,1.06730406927227e-14,5.66304064483902e-17,4.2911416780701e-15,2.41478617102991e-18,6.56811717042111e-17,1.14930645322825e-16,6.82882331642566e-18,8.1318226088956e-17,0.426291854165106,0,1.84779103666528e-17,0.417619581485803,7.02371691606666e-18,4.31000768325038e-17,6.11968732225015e-19,1.00421591676942e-16,1.50622644604623e-17,1.00977194120009e-15,2.37978255615332e-12,7.56222411891533e-11,0.141029363956448,1.13376404786569e-18,2.19240240429124e-10,2.96356754700842e-10,0,0
180,432,0.00081373860053979,1.38829287268014e-12,3.67949131798319e-16,1.18789396284711e-15,0.0323376157469499,4.22578495510725e-17,4.28515711610501e-18,1.45209964709264e-15,7.44199707171066e-17,1.77505556300376e-16,1.29863502844276e-14,3.46810054422334e-17,2.12968177538849e-07,4.36581032322641e-19,5.95677653431693e-17,9.20859761149842e-17,4.42603713358865e-18,8.9194237014385e-17,0.562126579688245,0,1.17107041167929e-17,0.330434842927963,6.99576668676405e-19,2.89615253281421e-17,9.54954799291864e-19,6.69612631094105e-19,6.37838165834815e-20,2.1243513998629e-15,0.0742870100445175,8.94701497652823e-16,9.08132574825635e-15,1.17385634021585e-19,2.62233891566841e-14,2.21640860498943e-11,0,0
181,432,6.02597408199036e-06,2.28932428731987e-13,5.76840524816869e-16,1.43563076880579e-15,0.0438804787991747,7.1679523757649e-17,8.76016794067828e-18,2.80471254566919e-15,1.27648001869865e-16,4.29179095890887e-16,1.32563429970442e-14,4.86737286324648e-17,2.63129867652881e-15,6.1852145883927e-18,7.0223924917562e-17,1.41848726043845e-16,5.73907908190909e-18,1.19230200031137e-16,0.518544516011888,0,1.769943049867e-17,0.435468037197912,2.65207102600938e-18,4.02837342160978e-17,4.98245661099693e-18,1.18854600362784e-16,2.32638896768916e-17,1.70559871701061e-14,0.00102914049892703,4.69238317753857e-10,0.0010645057551292,2.15248068157856e-18,7.29523266322306e-06,6.07180075353537e-11,0,0
182,432,9.83504809168861e-08,1.04763669521196e-13,3.67146882659512e-16,1.25289939924413e-15,0.0158808117971556,4.16086309476384e-17,4.90070200382919e-18,9.71254220093865e-16,1.00517016931455e-16,1.96492627167274e-16,1.09588449798341e-15,3.45813302225385e-17,2.71649925292363e-17,5.25485596574296e-18,5.40659742165987e-17,9.26088258495965e-17,2.1418508081467e-18,5.98306540257456e-17,8.67814422446047e-09,0,1.10086036713217e-17,0.530791066327676,7.67335044409334e-18,2.6417369679985e-17,2.19926391046758e-18,2.20060627750346e-15,2.39426651643402e-17,1.81094596730863e-15,3.06170886060339e-11,0.452989462045258,2.69188933274992e-09,4.87481372000456e-18,0.000338550078658056,7.79249408194298e-15,0,0
183,432,4.56754668527891e-06,5.1289755456089e-13,6.5890087049729e-16,1.54463905128901e-15,0.0268845797169055,5.83456737217509e-17,9.3999499217626e-18,2.19780169538385e-15,1.41873111637323e-16,4.5779452777037e-16,1.57984695695723e-14,5.57783084781117e-17,1.65040337324958e-12,4.66748193975791e-18,8.75061404525022e-17,1.82185461709302e-16,3.84910696431148e-18,1.31513392355902e-16,0.617132125576159,0,2.01871975023217e-17,0.3559770542327,2.04529540471601e-17,4.52226090056774e-17,1.86582523264264e-17,3.68866651458449e-17,1.4184461108856e-17,4.18645142448048e-14,3.87756724139884e-09,1.09340678808198e-09,1.6678098860311e-06,8.01248109717157e-19,1.43344461694137e-12,1.43029566688755e-10,0,0
184,432,2.17449935112337e-08,3.82046097213407e-13,2.50700129274947e-16,5.25153581013968e-16,0.0034427745465184,2.80465322433818e-17,2.24640802161371e-18,6.72030489547479e-16,6.12396019692931e-17,1.06884807667545e-16,1.73915796008618e-14,2.15090484681616e-17,9.88472973698283e-12,2.79307934251749e-18,2.48738220641911e-17,6.01697328269986e-17,3.16736181545565e-18,3.83277218076288e-17,0.679387482645327,0,7.5826596930412e-18,0.275004831333222,4.24086920838883e-19,1.85276166976395e-17,1.21203966222174e-18,2.96413784937396e-16,3.86937175591863e-18,6.37581708143048e-16,6.05364161639434e-10,0.0104237458568542,0.00178057389102174,7.40284776473902e-18,0.0299605693629176,3.49423508036545e-12,0,0
185,432,2.60380511803991e-08,2.46654472858491e-12,2.40019678791543e-15,6.39710045604608e-15,0.0801355538832519,2.26659735310332e-16,3.50056862239894e-17,3.68602728891695e-15,5.71973923823844e-16,7.58343748079609e-16,1.52585808544387e-15,2.17983534867712e-16,1.0469288373482e-11,1.17346783483455e-17,3.90666927031858e-16,7.45652823230567e-16,2.55883930948884e-17,4.90237480967622e-16,5.73740885742282e-13,0,7.41875334922513e-17,0.806987208448147,5.82096940774115e-17,1.55046961107039e-16,8.64134058758183e-18,3.79212456774497e-15,8.93182811318788e-18,5.96736709284966e-16,3.58929418614043e-06,0.112873622032125,5.03233158155971e-16,1.36414660584179e-17,2.88074932950494e-10,2.63230145207205e-12,0,0
186,432,3.56613999583291e-07,7.4061283595081e-12,1.50886583354036e-15,1.63261653637311e-15,0.00052283857158871,1.58679397986132e-16,1.5969955234263e-17,4.48768200686967e-15,3.4320561660573e-16,6.37897446617312e-16,7.71630334023111e-15,1.21596997705248e-16,0.00605722330503447,5.56711425742972e-18,1.65616148085502e-16,2.86550445439247e-16,1.27407287632799e-17,2.5585384062532e-16,0.000186451166451905,0,4.0704134911724e-17,0.54450955608202,4.64429177951383e-19,9.10251808856842e-17,5.50662755815071e-18,9.23345963527595e-18,5.13582483472293e-17,2.57771300281443e-15,0.00863311715663051,0.000517858154318648,0.439572592369326,1.03303777423395e-17,6.57317149002122e-09,3.23850226762718e-14,0,0
187,432,9.99861917760137e-07,4.40994621870657e-12,6.84870567447175e-16,1.78298160925098e-15,0.00612411771296917,6.86150051816834e-17,6.63960232295542e-18,2.58748769251631e-15,1.40083577657149e-16,3.16413641521368e-16,9.46452843052832e-15,5.1835121353818e-17,0.086632665618517,6.85079888655654e-18,9.15753281509326e-17,1.28874261086145e-16,8.61569182358626e-18,1.10763490901636e-16,0.416211931383505,0,1.78869725684671e-17,0.478234205487288,5.2384610947479e-18,3.56788282224155e-17,4.85807332525761e-18,6.60298222243445e-17,2.32594854312034e-17,2.53832964936262e-14,1.89750441399017e-10,0.0127960689529949,2.2027454683229e-12,3.66840503363184e-18,1.07780289619201e-08,8.37445055976826e-12,0,0
188,432,3.09938306815202e-07,6.98374166953191e-13,9.38135089413624e-16,2.3156972996143e-15,0.0387859145025532,9.24454606573189e-17,6.58338344512871e-18,3.23962665240559e-15,2.55378322622051e-16,7.47360574677222e-16,9.14561767987163e-15,8.61122442428744e-17,1.70618074472277e-13,4.52700563561882e-19,1.51525344797528e-16,2.03850255202333e-16,1.20198539031888e-17,1.71731304805981e-16,0.357345865127774,0,2.80670758621582e-17,0.602482324990155,5.12466743494598e-19,7.00628761361545e-17,7.23936156265902e-18,6.61316919573184e-17,3.79864309199542e-17,3.43026217281247e-13,0.00138557841936996,6.92492735019441e-09,1.22572782267615e-13,1.31807390366548e-19,3.39306654841201e-13,9.52222597835267e-11,0,0
189,432,9.19544126355095e-07,8.9599677255064e-12,1.59228109666887e-15,2.95207160342381e-15,0.0748841140296644,1.30626725520616e-16,1.9499392733234e-17,3.88018229977329e-15,3.50717641680006e-16,6.62007758008861e-16,2.72080923079003e-15,1.10114187251508e-16,0.000531359231755649,3.75753153103703e-18,2.73597323907329e-16,2.73346203402954e-16,1.36983071653498e-17,2.70138488273784e-16,3.23372371422688e-09,0,4.16186430058223e-17,0.924194568190381,1.48192568409827e-17,1.004999461341e-16,1.50797369510665e-17,1.34389525101421e-15,6.38650763940146e-18,2.52536889393906e-14,1.33413698453043e-06,0.000383022502399227,1.11361609267374e-06,3.33017990716529e-17,3.56550407280477e-06,1.79912594756533e-12,0,0
190,432,4.72133626209159e-06,6.12817483815728e-12,2.35089860395652e-14,4.35762716828645e-15,0.0708125115798309,3.08321078848177e-15,3.58626042741281e-16,1.46917558059539e-14,6.5356858014469e-15,2.54840828887443e-15,1.10298316658258e-14,2.53882072934545e-15,9.30245738915929e-08,2.51081678578617e-16,4.72613933834138e-15,6.33779399950354e-15,3.58028741967517e-16,4.74373558321012e-15,0.430726295731157,0,8.549637225727e-16,0.493561402570901,7.1858676661593e-16,2.02360537015525e-15,6.65952052603502e-16,4.54456774331037e-15,2.10521836071901e-15,2.50653924921107e-13,0.00454270221314308,0.000349887069617999,2.63067180199541e-07,1.83267380017315e-16,2.12275378225814e-06,6.47076605599279e-10,0,0
191,432,1.56515284110574e-06,3.70953541170308e-12,6.59239532103364e-16,2.19725299441565e-15,0.0491245239870186,6.66675565283008e-17,1.02481838395144e-17,2.86389718922976e-15,1.77167203329737e-16,3.10804018478243e-16,1.45643169346427e-14,5.83270685242379e-17,0.000712756125932305,3.40458123919072e-18,1.06903379276303e-16,1.73428519655649e-16,3.46849514524492e-18,9.41340069892976e-17,0.568920869744917,0,2.11552154521983e-17,0.366417239622468,1.31815874185943e-17,5.77288530021794e-17,1.05431810444548e-19,4.17568828583037e-16,2.51182449807853e-17,1.16769475114814e-15,0.0015222200224879,0.00903864106732961,0.00426218338561129,1.90179516511606e-19,5.93158991031931e-16,8.87661568561385e-10,0,0
192,432,5.11262233350888e-09,7.5486012542445e-13,3.61230839519884e-16,1.32300366346949e-15,0.0450101522937593,4.54201110174271e-17,3.02394852655738e-18,1.00729309428911e-15,1.02109530921077e-16,2.12170105093869e-16,4.40024427504213e-15,3.7731268356854e-17,1.90207271152746e-10,3.55327380248299e-18,5.63860999971937e-17,9.71163203766627e-17,3.16354535130865e-18,8.2650168150923e-17,0.00174096045555069,0,1.26368672150453e-17,0.52397854153717,1.52332809731734e-18,2.48087074109487e-17,2.13966917796234e-18,6.36701307087376e-16,1.0580040341769e-17,9.1859664682294e-16,8.91465414908697e-09,0.42925776190897,1.25695859872599e-05,1.66142651999749e-18,1.1990888473471e-13,1.94956566972416e-13,0,0
193,432,6.95079560187021e-09,2.88386572699705e-13,9.55280777730086e-16,2.60554351121425e-15,0.030126057334433,6.26487144246585e-17,1.27644766477289e-17,2.58256788180312e-15,2.52886135102013e-16,3.97093795981414e-16,5.40845719663705e-15,9.00570824940697e-17,1.47929857317883e-16,1.03533252705964e-17,1.38216117061709e-16,2.25987354222236e-16,7.18433852086536e-18,1.60197314744012e-16,1.05796470535786e-05,0,3.11858145456702e-17,0.969860941331815,2.97433544946441e-18,7.60493736933013e-17,1.44147564858913e-18,1.78850596024143e-16,1.60299242971994e-17,3.99321916594043e-15,2.40348067411108e-06,1.12500342598261e-08,1.06484104094281e-14,1.09243027248775e-18,4.16839771917055e-13,4.46159575100842e-12,0,0
194,432,4.67724283965876e-11,8.71487395128859e-13,1.27958406076708e-15,3.10394132179172e-15,0.084743521035922,1.59057281914467e-16,1.3357674499373e-17,1.47687521824374e-15,3.46203275963045e-16,7.70948088595033e-16,1.31979505566038e-14,1.21452169537916e-16,5.16376996062853e-14,3.42019139025013e-18,1.70625852290199e-16,3.71076383880044e-16,1.41758866127472e-17,2.16770917526943e-16,0.51742576964846,0,4.15801071158615e-17,0.397090211925238,2.07010346628051e-17,9.40676040017452e-17,1.45659464131472e-17,2.49866931733554e-17,7.96255946582379e-17,1.85567155467019e-14,1.97737309038684e-07,9.17680151478791e-13,8.87135514099606e-05,4.0982618751848e-17,0.000651586052966358,4.08063620802727e-14,0,0
195,432,1.46061557455016e-07,4.56343326653168e-12,2.76359351245268e-16,6.54934738916003e-16,0.00799145629339079,3.54704359547086e-17,2.36327399755907e-18,4.49017491473039e-16,8.02671719293939e-17,1.77378900666096e-16,7.9598698439529e-15,2.77000483439526e-17,0.116255471517992,1.95577529073131e-18,5.42148810856242e-17,8.0229363803625e-17,4.57121811794218e-18,6.15764055168484e-17,0.318769701300761,0,9.78921610042456e-18,0.228983443836454,4.19101443687858e-18,2.61525882879957e-17,7.43075278233966e-19,1.44630490152047e-16,2.02268904639721e-17,4.99057924042697e-16,0.19906326968795,3.14420111326802e-06,0.128933366705292,8.39130967749858e-20,1.02595799326872e-12,3.89889677018375e-10,0,0
196,432,8.40698294786527e-09,7.64784749968627e-12,5.18565518838084e-16,1.80808396730955e-15,0.0682256040998002,7.05260701014366e-17,3.38237101722099e-18,1.47491275552941e-15,1.36757983618088e-16,1.43992811676293e-16,5.29009200716346e-15,5.00575092637308e-17,0.184269213602305,4.03718738710043e-18,8.49882054318899e-17,1.23330514817876e-16,4.33562500711936e-18,9.67291318339597e-17,0.206644174472221,0,1.7098752417961e-17,0.433553066206959,6.09222823319116e-18,4.25144539882059e-17,4.81021226865071e-18,1.95830560696054e-16,2.68743715011049e-17,8.05837282378265e-17,8.7375273002287e-08,7.48052818331407e-06,0.000204484583727495,1.261190249158e-17,0.107095880715519,1.37049680481924e-12,0,0
197,432,2.0565272102745e-09,3.11333831212949e-12,1.23921730183206e-16,3.54701321875085e-16,0.00230145753130553,1.27423511905218e-17,1.89960277659906e-18,2.99449871075645e-16,3.35175345645398e-17,7.69775934186135e-17,1.30140633800371e-14,1.09411434405737e-17,0.101499766253814,3.48414110787571e-19,1.65234498360975e-17,2.68217093284063e-17,1.74551567866734e-18,1.98536494862031e-17,0.50836259415372,0,4.23863616839945e-18,0.24000864565378,5.27668020807608e-19,1.02203508450182e-17,2.44821062788949e-18,1.30568060056331e-17,2.44782418829501e-18,1.68591119295754e-15,0.147794513205206,3.30211424493819e-05,7.7863773947357e-16,1.89716504096269e-20,2.25946768356818e-16,6.86121796582276e-14,0,0
198,432,4.28143942260283e-09,6.9509942772967e-13,1.35065878223503e-15,2.73871220279913e-15,0.108192631539309,1.34614319457571e-16,1.22557632726231e-17,2.38224351184606e-15,3.22388791204991e-16,7.12883584248637e-16,5.52396391173938e-15,9.31143691074639e-17,6.7387371740446e-14,3.21008591572936e-18,1.62749310566949e-16,2.33972970506129e-16,1.22496031399901e-17,2.45174866210668e-16,5.63975296257397e-05,0,3.55796134493589e-17,0.474218052281619,2.48845109151364e-18,6.43760659873071e-17,1.9252704576164e-17,2.3805375775177e-17,8.75267312164318e-17,2.38632560145899e-14,0.417532914365333,3.5449118078518e-13,8.12756909467008e-15,7.58382320359974e-19,1.4689921123615e-12,4.18196304106638e-14,0,0
199,432,1.17853196590048e-08,2.75113773761412e-12,5.40396685412067e-16,1.0579742578959e-15,0.0171443988718339,5.26312428060437e-17,5.74889389273755e-18,1.10509906354705e-15,1.34481150789794e-16,2.27901258873616e-16,1.39657337115648e-14,4.58300156988426e-17,0.000162810986806275,1.40958609502059e-18,9.27463146355062e-17,1.42757274385026e-16,6.71989140645509e-18,9.86629013922909e-17,0.546383340423558,0,1.60990549570572e-17,0.429198442416575,6.65988552004452e-18,4.06625268187829e-17,1.08383434607893e-17,7.59706392751166e-17,4.59826928265956e-19,3.46578412645602e-16,0.00711097818187878,4.91177131230068e-10,1.65447685143728e-08,1.32159171736359e-18,2.951421129152e-10,1.7121226287233e-13,0,0
200,432,6.15293163657639e-07,3.42058973483747e-12,3.73926178293792e-16,1.22556368138309e-15,0.0409222284216964,5.75622339293654e-17,6.22727533608882e-18,1.26812161165569e-15,1.09811191313887e-16,1.92552479735312e-16,8.96656336760109e-15,3.59971012802647e-17,0.0629511751187355,4.15996626999307e-18,6.36588422997231e-17,9.60809881928802e-17,4.97010443580912e-18,6.8155990540492e-17,0.367085790297461,0,1.31119100456376e-17,0.251747114929262,4.63345470439645e-18,3.36603090416535e-17,1.01059311994608e-19,3.95603321861539e-17,2.67070575887366e-17,7.91649406201617e-16,0.161546862551604,2.2069691770348e-10,0.115746192655543,1.12419817750214e-18,2.05080622393391e-08,3.4202249479568e-13,0,0
201,432,1.47876394661444e-07,3.73934466245875e-13,6.14501873773101e-16,1.54137631213998e-15,0.00485294831947255,7.02849890427116e-17,8.19291366871136e-18,2.04158756060799e-15,1.76996231836352e-16,4.43379462716251e-16,1.0235823529443e-14,6.4198599592552e-17,6.02869991078739e-14,1.09363177071665e-17,1.10792110695405e-16,1.80433991151266e-16,6.40325796713515e-18,8.19831734760556e-17,0.399837059309728,0,2.20107227563333e-17,0.40617215863797,3.74913122756724e-18,5.34173845391101e-17,9.24141998199361e-19,2.42175984938422e-16,2.29711238120922e-17,4.61226931450388e-13,0.185274177108627,0.00381224350577135,2.60004320114349e-12,1.87836426338539e-18,5.1265196914109e-05,4.16113342523723e-11,0,0
202,432,3.42667504459918e-07,1.36463041848139e-12,7.05538636921094e-16,2.27077063188734e-15,0.108831744625666,1.04816880806115e-16,1.42660892917428e-17,2.58808239357268e-15,1.96946523967058e-16,4.19693017375459e-16,7.57657220993645e-15,7.42716379667744e-17,8.81210460751804e-10,2.04247400411514e-18,6.3886273353991e-17,1.80902993756022e-16,8.56514447361342e-18,1.36595632663517e-16,0.295961509607389,0,2.44806902519987e-17,0.595131405775277,3.43882941561405e-19,5.7916368751762e-17,2.79403584663368e-18,2.93535548669352e-16,1.29613026368123e-17,9.84841949565829e-15,1.95574934411347e-05,5.54325527165634e-05,6.34033656369706e-09,9.37689348601373e-19,2.72559042039167e-12,5.23444076829662e-11,0,0
203,432,1.0205022825589e-09,3.02856399925131e-13,8.47439103215756e-16,2.63164536960957e-15,0.0965829690106753,1.0695293675232e-16,1.1044547275506e-17,1.57726951567148e-15,2.39139895002649e-16,3.86280216369317e-16,9.66066704656508e-15,8.4866825327286e-17,1.24949677590628e-16,2.92862393869133e-18,1.1093234460707e-16,2.43143056957248e-16,9.54903172642587e-18,1.76454995371343e-16,0.377774945523987,0,3.08920825260282e-17,0.34900750391033,2.07811080789789e-17,7.47979864641318e-17,1.10922785855998e-17,3.91780036257164e-17,2.22799905808615e-17,2.02889096176753e-14,0.176633714181117,1.11995817988393e-07,7.54224889556131e-07,1.28551134125349e-18,1.29983462996587e-10,2.35862166709277e-12,0,0
204,432,1.31390396299004e-08,1.58193859568081e-13,5.1454979442361e-16,1.69519658340869e-15,0.032085547125765,6.46593684168579e-17,7.34747840670999e-18,1.61204454427353e-15,1.53428967216116e-16,2.34822102766262e-16,9.75629337886575e-15,6.31604457365794e-17,1.92345520004765e-17,3.02473351722413e-18,9.96543597736415e-17,1.40303808295527e-16,8.13226117545983e-18,1.0693962650526e-16,0.38110540666196,0,1.90798448971033e-17,0.527718872734446,7.57744753153256e-18,4.96918287082122e-17,2.66812110525873e-18,6.61231032574349e-18,2.1830610800315e-17,4.97492761133592e-16,7.11808415954123e-06,2.61983485479488e-16,2.31191762537784e-14,1.04965809267053e-17,0.0590830422532363,1.19640709415492e-12,0,0
205,432,0.000281213117747128,8.8319443689047e-12,2.18329529735585e-15,4.5680696593657e-15,0.0165652904376569,2.02220763501262e-16,2.78976494428393e-17,1.12614677729172e-14,4.86517066804042e-16,1.25167375944504e-15,1.89641077794563e-15,1.60802192249881e-16,0.199818522709867,2.461873050638e-17,3.06563623313778e-16,5.67488749500364e-16,1.4975154559867e-17,4.28894089015312e-16,5.07871590222472e-12,0,6.35859544870167e-17,0.782367987382098,2.74261927705504e-18,1.39885695455871e-16,2.70040524779633e-17,5.39332919924951e-17,1.01516453525644e-16,4.4210179380227e-14,0.000854286145875974,1.52668836177203e-08,5.6959471912523e-14,6.04265961344036e-19,0.000112684862369323,6.34667706492074e-11,0,0
206,432,0.000123976126801918,5.80240796649358e-13,7.02208515234319e-16,1.62535977360985e-15,0.00247620952413466,6.87746641106581e-17,8.37810891246619e-18,2.06519081636114e-15,1.81142155894272e-16,3.62946066665159e-16,7.55967043539177e-15,5.38283417459448e-17,4.48764708807919e-13,1.83934573723067e-18,1.48416444313651e-16,1.8818771374083e-16,6.2758587865022e-18,1.28415080840487e-16,0.295299634689875,0,2.15334405970165e-17,0.401425471926526,8.26464530612903e-18,4.5009950698523e-17,1.84762491602416e-18,2.61348979195578e-17,2.70052015905486e-17,3.89547521153037e-15,0.299739824234552,3.85271925664113e-12,2.92798242726461e-06,5.09982923283851e-17,0.000931955507759697,3.0245477081466e-12,0,0
