nid	Name	TrA2_InoculumMix101	TrA2_InoculumMix102	TrA2_InoculumMix11	TrA2_InoculumMix111	TrA2_InoculumMix112	TrA2_InoculumMix12	TrA2_InoculumMix121	TrA2_InoculumMix122	TrA2_InoculumMix131	TrA2_InoculumMix132	TrA2_InoculumMix141	TrA2_InoculumMix142	TrA2_InoculumMix151	TrA2_InoculumMix152	TrA2_InoculumMix161	TrA2_InoculumMix162	TrA2_InoculumMix171	TrA2_InoculumMix172	TrA2_InoculumMix181	TrA2_InoculumMix182	TrA2_InoculumMix191	TrA2_InoculumMix192	TrA2_InoculumMix201	TrA2_InoculumMix202	TrA2_InoculumMix21	TrA2_InoculumMix211	TrA2_InoculumMix212	TrA2_InoculumMix22	TrA2_InoculumMix221	TrA2_InoculumMix222	TrA2_InoculumMix231	TrA2_InoculumMix232	TrA2_InoculumMix241	TrA2_InoculumMix242	TrA2_InoculumMix251	TrA2_InoculumMix252	TrA2_InoculumMix261	TrA2_InoculumMix262	TrA2_InoculumMix271	TrA2_InoculumMix272	TrA2_InoculumMix281	TrA2_InoculumMix282	TrA2_InoculumMix31	TrA2_InoculumMix32	TrA2_InoculumMix41	TrA2_InoculumMix42	TrA2_InoculumMix51	TrA2_InoculumMix52	TrA2_InoculumMix61	TrA2_InoculumMix62	TrA2_InoculumMix71	TrA2_InoculumMix72	TrA2_InoculumMix81	TrA2_InoculumMix82	TrA2_InoculumMix91	TrA2_InoculumMix92	TrA2_Med3Mix101	TrA2_Med3Mix102	TrA2_Med3Mix103	TrA2_Med3Mix11	TrA2_Med3Mix111	TrA2_Med3Mix112	TrA2_Med3Mix113	TrA2_Med3Mix12	TrA2_Med3Mix121	TrA2_Med3Mix122	TrA2_Med3Mix123	TrA2_Med3Mix13	TrA2_Med3Mix131	TrA2_Med3Mix132	TrA2_Med3Mix133	TrA2_Med3Mix141	TrA2_Med3Mix142	TrA2_Med3Mix143	TrA2_Med3Mix151	TrA2_Med3Mix152	TrA2_Med3Mix153	TrA2_Med3Mix161	TrA2_Med3Mix162	TrA2_Med3Mix163	TrA2_Med3Mix171	TrA2_Med3Mix172	TrA2_Med3Mix173	TrA2_Med3Mix181	TrA2_Med3Mix182	TrA2_Med3Mix183	TrA2_Med3Mix191	TrA2_Med3Mix192	TrA2_Med3Mix193	TrA2_Med3Mix201	TrA2_Med3Mix202	TrA2_Med3Mix203	TrA2_Med3Mix21	TrA2_Med3Mix211	TrA2_Med3Mix212	TrA2_Med3Mix213	TrA2_Med3Mix22	TrA2_Med3Mix221	TrA2_Med3Mix222	TrA2_Med3Mix223	TrA2_Med3Mix23	TrA2_Med3Mix231	TrA2_Med3Mix232	TrA2_Med3Mix233	TrA2_Med3Mix241	TrA2_Med3Mix242	TrA2_Med3Mix243	TrA2_Med3Mix251	TrA2_Med3Mix252	TrA2_Med3Mix253	TrA2_Med3Mix261	TrA2_Med3Mix262	TrA2_Med3Mix263	TrA2_Med3Mix271	TrA2_Med3Mix272	TrA2_Med3Mix273	TrA2_Med3Mix281	TrA2_Med3Mix282	TrA2_Med3Mix283	TrA2_Med3Mix31	TrA2_Med3Mix32	TrA2_Med3Mix33	TrA2_Med3Mix41	TrA2_Med3Mix42	TrA2_Med3Mix43	TrA2_Med3Mix51	TrA2_Med3Mix52	TrA2_Med3Mix53	TrA2_Med3Mix61	TrA2_Med3Mix62	TrA2_Med3Mix63	TrA2_Med3Mix71	TrA2_Med3Mix72	TrA2_Med3Mix73	TrA2_Med3Mix81	TrA2_Med3Mix82	TrA2_Med3Mix83	TrA2_Med3Mix91	TrA2_Med3Mix92	TrA2_Med3Mix93	TrA2_Med8Mix101	TrA2_Med8Mix102	TrA2_Med8Mix103	TrA2_Med8Mix11	TrA2_Med8Mix111	TrA2_Med8Mix112	TrA2_Med8Mix113	TrA2_Med8Mix12	TrA2_Med8Mix121	TrA2_Med8Mix122	TrA2_Med8Mix123	TrA2_Med8Mix13	TrA2_Med8Mix131	TrA2_Med8Mix132	TrA2_Med8Mix141	TrA2_Med8Mix142	TrA2_Med8Mix143	TrA2_Med8Mix151	TrA2_Med8Mix152	TrA2_Med8Mix153	TrA2_Med8Mix161	TrA2_Med8Mix162	TrA2_Med8Mix163	TrA2_Med8Mix171	TrA2_Med8Mix172	TrA2_Med8Mix173	TrA2_Med8Mix181	TrA2_Med8Mix182	TrA2_Med8Mix183	TrA2_Med8Mix191	TrA2_Med8Mix192	TrA2_Med8Mix193	TrA2_Med8Mix201	TrA2_Med8Mix202	TrA2_Med8Mix203	TrA2_Med8Mix21	TrA2_Med8Mix211	TrA2_Med8Mix212	TrA2_Med8Mix213	TrA2_Med8Mix22	TrA2_Med8Mix221	TrA2_Med8Mix223	TrA2_Med8Mix23	TrA2_Med8Mix231	TrA2_Med8Mix232	TrA2_Med8Mix233	TrA2_Med8Mix241	TrA2_Med8Mix242	TrA2_Med8Mix243	TrA2_Med8Mix251	TrA2_Med8Mix252	TrA2_Med8Mix253	TrA2_Med8Mix261	TrA2_Med8Mix262	TrA2_Med8Mix263	TrA2_Med8Mix271	TrA2_Med8Mix272	TrA2_Med8Mix273	TrA2_Med8Mix281	TrA2_Med8Mix282	TrA2_Med8Mix283	TrA2_Med8Mix31	TrA2_Med8Mix32	TrA2_Med8Mix33	TrA2_Med8Mix41	TrA2_Med8Mix42	TrA2_Med8Mix43	TrA2_Med8Mix51	TrA2_Med8Mix52	TrA2_Med8Mix53	TrA2_Med8Mix61	TrA2_Med8Mix62	TrA2_Med8Mix63	TrA2_Med8Mix71	TrA2_Med8Mix72	TrA2_Med8Mix73	TrA2_Med8Mix81	TrA2_Med8Mix82	TrA2_Med8Mix83	TrA2_Med8Mix91	TrA2_Med8Mix92	TrA2_Med8Mix93
NT5001	B. vulgatus	0.0114620938628159	0.0110473941642773	0.00460282108389013	0.0153400868306802	0.00962662066662957	0.00692121351943707	0.0142963238024508	0.0120900241800484	0.011448242734769	0.015028901734104	0.0141525328540941	0.00755102040816327	0.0135713330659179	0.0150268728748492	0.00846669147748418	0.0104694070196516	0.00977962355147699	0.0116341124986658	0.00785043703463904	0.00899404216315307	0.0082225656877898	0.00687051717629294	0.00879520440251572	0.00996523754345307	0.013022037293882	0.0107791362222383	0.0116009280742459	0.0136329447160587	0.0101726790904428	0.0098062106000467	0.0109759322930442	0.0117654706188248	0.0116234900858467	0.00900498623204584	0.0100050025012506	0.00929557788404707	0.00924718435091879	0.00633065497930363	0.0134999614286816	0.00387862194843714	0.00807265388496468	0.00904583221656392	0.0112972591308813	0.00999767495931179	0.0117325898820933	0.0080638592490022	0.00969361260169638	0.00953619419159081	0.00972762645914397	0.0135600292062168	0.0129550890247143	0.0141228689599516	0.00990790727214989	0.0128301179996254	0.00451016635859519	0.0141437651060782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38086303939962e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36132315521628e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234315505828598	0	0	0	0.000566475953095791	0	0	0	0	0	0	0	0.00035810205908684	0	0	0.000333511205976521	0	0.00011015642211941	0	0.000518645298480369	0	0	0	0	0.000545777050075044	0.000266595574513463	0	0	0.000105241001894338	0	0	0.000609013398294762	0.00057662737057919	0	0	0	0	0.000138475386000138	0	0	0	0	0.000299266796348945	0.000803729303970423	0	0	0.000326406267000326	0	0	9.69180073657686e-05	0	0	0	0	0	0.000199940017994602	0	0	0.000445583156956667	0	0	0.00284259149591377	0.00260228422726616	0.00301900195347185	0.000337116529947185	0.000880005028600163	0.0006241418050181	6.30318310746927e-05	0	0	0	0.000217414936406131	0	0.000348583877995643	0.000222866057499443	0	0	0.000246224556795798	0	0	0	0
NT5002	B. uniformis	0.110018050541516	0.0926800472255018	0.0598861667903984	0.109985528219971	0.0744532858494241	0.0857076940823624	0.084106943928704	0.0851881703763408	0.08638219518053	0.084971098265896	0.0626755026395597	0.058469387755102	0.0642465570263404	0.0730503455083909	0.0577781912914031	0.067107182699734	0.0721414696228816	0.0981961788878215	0.0653933311751376	0.0672548120989918	0.0625038639876352	0.0587391468478671	0.0664308176100629	0.0628041714947856	0.000154106950223455	0.0661216812558779	0.0769230769230769	0	0.0577021713113353	0.0435831582224298	0.0507802168738429	0.0614924596983879	0.0699688520853909	0.0459179876460519	0.0828271278496391	0.0892482940196658	0.0723177237700059	0.0630630630630631	0.0902568849803286	0.0296600501939311	0.0535443995963673	0.0697534173143929	0.0869118685409847	0.0990467333178331	0.0973456467444967	0.0887839048627515	0.0958975246667821	0.0792154312960555	0.0843743600245751	0.0836549494106603	0.0929444592080787	0.0676888933723394	0.0902508732931089	0.0736092901292377	0.0451016635859519	0.100886223256647	0.0141342756183746	0.0130533070808722	0.0134048257372654	0.0140255905511811	0	0.011397214014352	0.0140811644648366	0.0131821776957553	0.0124368920083734	0.0121644295302013	0.0146011186340889	0.0128195460372521	0.0106857383256205	0.0119595216191352	0.0147279549718574	0.0110737591457386	0.0156191051082774	0.0108339131299076	0.0164361448435264	0.0129435393885293	0.014420323806549	0	0.0107153949684232	0.0133837190993544	0.0126779186435405	0.0123622047244094	0.00878253162517122	0.01432840395372	0	0.00928753180661578	0.0139458572600492	0.0153836533049841	0.0107816711590297	0.0124536082474227	0.0139841688654354	0.0101048763683687	0.0123269896193772	0.0174782421060203	0.0250333778371162	0.0150646580455939	0	0.0152573054047065	0.00937742367623211	0.0114442664225223	0	0.0130743843615131	0.0125827814569536	0.0145468108914584	0.0107309595150164	0.0104010577346849	0.0137546097877006	0.0108651585177978	0.013281863386548	0.0163025210084034	0.0174008069939475	0.0149096186832036	0.0176738279182982	0.00951031970861999	0.0130870922739653	0.0119860886846354	0.0142624552263106	0.0119704382221297	0.0123796423658872	0.0102763997165131	0.0119774011299435	0.0130686634642554	0.0103431292070268	0.013172338090011	0.0143703187597979	0.00901822238750465	0	0.00858610174931793	0.0127282077654924	0.00826226012793177	0.0170853249262687	0.00903966819100287	0.0138946068340881	0.0119677391379759	0.0142108328479907	0.00892857142857143	0.0132107145463835	0.0182976843964919	0.0124267528793696	0.0128513390266147	0.0314568566574893	0.0325422323556845	0.0394115709737622	0.0272965101930006	0.0269076077720501	0.0242566510172144	0.0273946722085774	0.0196967733575224	0.0311648382363217	0.0274300932090546	0.0320364423866776	0.0204707649931138	0.033542226201134	0.0258552960502821	0.0285859392004643	0.0355522945570971	0.024120409082138	0.0109605640008813	0.0155223262792984	0.00850578289507806	0.0175057674039897	0.0155889994607579	0.0141340496290611	0.0308346143412605	0.0227861918406331	0.0283924286856838	0.0347871781397793	0.0211313160353626	0.0277836245001052	0.0105037001671043	0.0189786734494228	0.0210718635809988	0.0284469502819067	0.040071093876232	0.0166336633663366	0.00897859502944979	0.0263662996262249	0.0176556117150177	0.028285374221102	0	0.0244153641100206	0.0322809004672236	0	0.0240315061887156	0.030130461793332	0.0259491338002212	0.0227940376455228	0.0303654701225464	0.0337161607875308	0.0197712735026168	0.0371039238220325	0.0292941911305434	0.0298705350179379	0.0383079745332902	0.0258537371134021	0.0272918124562631	0.023763540179696	0.0296971724945625	0.0297426757268575	0.0282280724506117	0.0271005988748412	0.0477910695250503	0.048190448653077	0.0375895341265613	0.0332059781997977	0.00678861022062983	0.00742728747971539	0.0245193822880555	0.0246725282612596	0.0238544576130445	0.0174148606811146	0.0309816284378737	0.0200946768428171	0.0277124183006536	0.0296411856474259	0.0281558580197491	0.0303143946496656	0.0225705843729481	0.0246120534103212	0.0294501269993822	0.0237625265715153	0.0169463273697077
NT5003	B. fragilis	0.00848375451263538	0.0076741440377804	0.00603810937886662	0.0104196816208394	0.00829113571865784	0.0123428307763294	0.0105829929446714	0.0091760183520367	0.00928668641421824	0.0115606936416185	0.009210378524093	0.0116326530612245	0.0107634710522797	0.0114072611604695	0.005675474506885	0.00677937011928259	0.00924375376783442	0.00971288291173017	0.00631272256393655	0.00836388634280477	0.00544049459041731	0.00619101547753869	0.00717374213836478	0.00695249130938586	0.0120973955925412	0.00860884033856616	0.00767446011065501	0.0110943963896202	0.0089758933150966	0.00972838353179236	0.0119016133298069	0.0125455018200728	0.00683734710932158	0.00826077249386024	0.0102908597155721	0.010638869485788	0.00983995257854179	0.00852203554906258	0.00802283422047366	0.00387862194843714	0.00737891019172553	0.00971589386223533	0	0	0.00929314050066794	0.00904129673372974	0.00882811147654492	0.00834416991764196	0.00880606184722507	0.0100135600292062	0.00837098060058464	0.0110965398971048	0.0100349317243569	0.00777299119685334	0.00384473197781885	0.0114582400859368	0	0.000218770509735288	0	0	0	0	0	0	0	0	0	0.000527863660357439	0	0	0	0	0	0	0.000403566056425872	0.00058022762776166	0	0	0	0.000393638797039836	0.000466671851909466	0	0	0.000536357367251552	0	0.000381679389312977	0	0.000500281408292164	0.000571755288736421	0	0.000395778364116095	0	0.000540657439446367	0.000359634611234985	0.000534045393858478	0	0	0	0.00035253472467038	0.000381475547417411	0.00169204737732657	0	0	0.000466243938828795	0.000348407776461571	0.000264433671220802	0	0	0.00039256739073541	0	0.000420309347679892	0.000527774112679773	0	0.000269796303790638	0	0	0	0	0.000393004519551975	0	0	0	0.00032835330815958	0	0	0	0.000466417910447761	0	0	0	0	0	0	0	0	0	0.000510911612291074	0	0	0.000497471188127021	0.0473317321773768	0.0477769717069126	0.054780985838182	0.0429932375734242	0.0557978813799354	0.0550078247261346	0.0560173814471944	0.0450952442659064	0.0472363915868912	0.0460719041278296	0.0485400642222388	0.0463252785776887	0.0498358698895852	0.0420684236840226	0.0452731625915983	0.0492262540021345	0.0484337814369332	0.0658735404274069	0.0504475604077198	0.0573621700119288	0.041525308725743	0.0439237217510662	0.0422102839600921	0.0489194321367212	0.0449583844999318	0.0439882697947214	0.0530740935365213	0.04671889599655	0.0454114923174069	0.049415134877059	0.0525337507337116	0.0570036540803898	0.0520246027678114	0.0570366779770561	0.0546534653465347	0.0495618445625629	0.0410142438630165	0.0427196565810427	0.0473289925085766	0.047375312462802	0.0413788925239307	0.0479258105620841	0.0466856202304354	0.0464555537694904	0.0501138952164009	0.0418724659049023	0.045044064846045	0.052705780284134	0.048318293683347	0.0509788718743943	0.0576260055820062	0.049843847595253	0.0458586803930744	0.051796697960505	0.0438949742268041	0.047185844246726	0.054496599210681	0.0470135519491384	0.0492369388437117	0.0484156832231012	0.0569233561188071	0	0	0	0.0475334307225531	0.0585831919039537	0.0546748221195856	0.0540813110620864	0.0588551946886776	0.0582018570242319	0.0506965944272446	0.0556582237199696	0.0571925417834026	0.0435729847494553	0.0517049253398707	0.0457699492927676	0.0465654103381461	0.0581089954038083	0.0404907975460123	0.0500446214045445	0.0460066808381415	0.0526725191687965
NT5004	B. thetaiotaomicron	0.0131768953068592	0.0129026817338506	0.00975006186587478	0.0136034732272069	0.0107951699961048	0.0186295997231515	0.0146676568882287	0.0119660239320479	0.0116884156592747	0.0113680154142582	0.0107828821745479	0.0187755102040816	0.0118331327717609	0.0156849840956455	0.0104205433569036	0.00961125890328671	0.0156741911715453	0.0154232041840111	0.0105212042732276	0.0104262144821265	0.0126738794435858	0.0106455266138165	0.0130208333333333	0.0108149864812669	0.0185698875019263	0.0154814439701946	0.0151704444047832	0.0177698382850696	0.0103436484869208	0.0102731730095727	0.0101824914043904	0.00923036921476859	0.0123072247967788	0.00855845798913448	0.0152933609661974	0.0180001074633281	0.0117960877296977	0.0140004869734599	0.0125742497878577	0.0044870332344665	0.0084510595358224	0.00911283838113106	0.0136080621349252	0.0184453227931489	0	0	0.0148866193526052	0.0178803641092328	0.0137210731107925	0.011265255032857	0.0153467977677385	0.0131140926056693	0.0181644966656081	0.0132983704813636	0.00532347504621072	0.0150389401127921	0	0.000364617516225479	0	0	0	0.000914591248065288	0	0	0	0	0	0	0.000420698359276399	0	0	0	0	0	0.000587005172983087	0.00058022762776166	0.000780883960643448	0	0.000621182317010042	0	0.000311114567939644	0.00031496062992126	0	0	0	0.000318066157760814	0	0	0	0	0	0.000535864655898339	0	0.000431561533481982	0	0.00066657778962805	0	0	0	0	0	0	0	0	0	0	0.000498355427090601	0.000324333090083516	0	0	0	0.000461802348594801	0	0	0	0	0	0	0	0	0	0.000353207120655552	0	0	0	0.000650799553737449	0.000310945273631841	0	0	0	0	0	0	0	0	0.000241312741312741	0.000437924239106635	0.000757145561234147	0	0	0.0139417725968016	0.01171105814074	0.0131737841695027	0.0135248531516857	0.0160312694726109	0.0143192488262911	0.0155866238428113	0.0167811325644681	0.0124379847669625	0.0125166444740346	0.0120230005227392	0.0192813321647677	0.0173082661891973	0.0112849082208414	0.0121163752448669	0.0118729989327641	0.0127355759953689	0.0161929940515532	0.0140218347389662	0.0264509102224988	0.0161487311711223	0.0153438894063434	0.0159247889485802	0.0134731892576182	0.0175330877336608	0.0135963743001866	0.0168155543878087	0.0150937971681162	0.0167859398021469	0.0149598153895122	0.0139894345529251	0.0132764920828258	0.0151845207585853	0.0164808531265148	0.0255049504950495	0.0136474644447637	0.0174765127790686	0.0188326524960188	0.0212140306658265	0.018688251398643	0.0161153519932146	0.0164236160271839	0.0171330240909771	0.0167979424529818	0.0135638848622903	0.0140066347217103	0.0166467196170166	0.0160503199219174	0.0144380639868745	0.020934289591006	0.0178952552946971	0.0173641474078701	0.0148182810793948	0.0132729038523794	0.0113563144329897	0.0143956812956113	0.0168779914350491	0.0149740672578217	0.0141472652333742	0.0189339904033199	0.0181477224608312	0.0281298116783134	0.0284323647053154	0.0293612739004321	0.00500056186088325	0	0	0.0112196659312953	0.0129194329804414	0.0133615158149015	0.0180598555211558	0.0103272094792912	0.0149743986088301	0.0142919389978214	0.0147091597949632	0.0145449693087804	0.015250953184574	0.0215856861457649	0.0121255864308914	0.0170934303562848	0.0145004555116915	0.0197799755528392
NT5005	B. hansenii	0.0344765342960289	0.0263113509866757	0.0215293244246474	0.02392667631452	0.0246508263313116	0.0148229322874611	0.0223728184181211	0.0186000372000744	0.0292210391481867	0.0234104046242775	0.0259463102325059	0.0206122448979592	0.0313544591522931	0.0330152462432818	0.0196315593598809	0.0211962584742126	0.0241811239868712	0.021507097875974	0.0204758821625121	0.0264665444546288	0.0169397217928903	0.0252170630426576	0.0254520440251572	0.02078022402472	0.0222684543072893	0.0257541778195761	0.022606936760069	0.0208725084618278	0.027953496324158	0.0291851505953771	0.0362338005818566	0.0261310452418097	0.0317556787966269	0.0262707449579519	0.0222253984134925	0.0162806942130998	0.0208654416123296	0.0163136109082055	0.024068502661421	0.0180241843486197	0.0250378405650858	0.0251943178772447	0.0161756210283073	0.020150352631171	0.0186443631294651	0.0180825934674595	0	0	0.0235510956379275	0.0291019088348806	0.0215918150411905	0.0284474931907596	0.0173388377262623	0.0260348379846413	0.0168576709796673	0.0229164801718736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0329213285689181	0.0417659861125505	0.0360083433966407	0.04304259835135	0.0245284087690478	0.0279342723004695	0.0410920083128661	0.0213165737981081	0.0331912514848718	0.0340878828229028	0.0359943245463371	0.0179040941529986	0.0241122053118472	0.013356188843654	0.0381629543640717	0.0552294557097118	0.0323535087155078	0.0467614011896894	0.0636415377451234	0.0599553965043307	0.0177093228389198	0.0213735967449385	0.0205935021744692	0.0343611538113753	0.0172601992086233	0.0347907224740069	0.0300578034682081	0.0278875871487098	0.0382024836876447	0.0372403915015517	0.0400117393856388	0.0302679658952497	0.0375448487954895	0.0298917434157376	0.0308910891089109	0.0408705645740555	0.0377815941004142	0.0290798310600291	0.0217741370860463	0.036662302106892	0.0395007875923906	0.0262636273538157	0.0249139607960497	0.0428387719016235	0.0335473182853593	0.0244010320678216	0.0295941682080296	0.0378483895456024	0.0347826086956522	0.0235510757898818	0.0354621572812346	0.0372267332916927	0.0322102636094213	0.0473723966763785	0.0422036082474227	0.0284914525642307	0.0188093038878159	0.0267692822486197	0.0479001893728417	0.0275796481217309	0.0365374145544734	0.037427454696198	0.0332996000192762	0.0332682176049251	0.0377570513540847	0.030171600980577	0.0453751092248159	0	0	0	0.0366357069143447	0.0592455701706707	0.0378707371268476	0.0342483660130719	0.0349899710274125	0.0387643448091807	0.0420651290705669	0.0541694024950755	0.04056297365572	0.0200453078876914	0.0110081992104464	0.0303367040782309
NT5006	C. ramosum	0.0517148014440433	0.0344071512902682	0.0238554813165058	0.0571152918475639	0.0287129263813922	0.0298188949129081	0.0529149647233568	0.0357740715481431	0.0480345849011288	0.053757225433526	0.0429068853195552	0.0441836734693878	0.0473325310870437	0.0473840078973346	0.0299590621510979	0.0322663691753197	0.0225735146359435	0.026683744262995	0.0230657170605374	0.0252635197066911	0.0262132921174652	0.0243865609664024	0.0324292452830189	0.0309772112784859	0.0402989674834335	0.0411632785936483	0.0357546552442144	0.0436254230913877	0.0271841340400068	0.0300412483461748	0.0357048399894208	0.0394565782631305	0.0347944997341032	0.0244102106124879	0.0305867219323948	0.0236956638547096	0.0269116775340842	0.0225225225225225	0.0318599089716887	0.026922199406799	0.0213799192734612	0.022447065129992	0.035753257590346	0.0530884290475083	0.0486147412441192	0.0509896554532866	0.0523628180716635	0.0635023840485479	0	0	0.0576003188944991	0.0482195097346918	0.0495395363607494	0.0578760067428357	0.0363031423290203	0.0607823829558679	0.518066795850906	0.507182965069642	0.46404009791351	0.516117125984252	0.521148036253776	0.529829745321514	0.534293173008465	0.583970471921961	0.483807412880187	0.429844798657718	0.53158669414189	0.515421159791871	0.516449305847707	0.533731984053971	0.472045028142589	0.535396480126557	0.513317739379763	0.549448364973661	0.30282129361265	0.293059584914082	0.285282940288406	0.428683045403247	0.387721296200435	0.399228467957802	0.555183946488294	0.520236220472441	0.512609781645315	0.447858401655046	0.50216670915116	0.486386768447837	0.532221310728284	0.475705084109812	0.443110348770726	0.475051546391753	0.50131926121372	0.560361325882263	0.52973615916955	0.41437099906495	0.406141522029372	0.422543660845221	0.549468191852298	0.469614688388932	0.469223718536276	0.538109407186999	0.503384094754653	0.483054074638233	0.50476821192053	0.493239462886982	0.44986412096718	0.456765094755399	0.446028107246088	0.512527365604476	0.509029049986914	0.506806722689076	0.495880968392737	0.485552183665391	0.465234416340353	0.534061783353568	0.466817245731748	0.472549993789591	0.465841745359818	0.53429790777558	0.471900176852034	0.507559650366171	0.54180790960452	0.511090703588584	0.496798555245444	0.472777167947311	0.475439818846891	0.573447378207512	0.525342039800995	0.580003209757663	0.37554641295963	0.518479033404406	0	0.557481654791024	0.55588719637711	0.508368745121845	0.584507862550961	0.571549227799228	0.553755200350339	0.481418386018045	0.525661749848454	0.498797777962026	0.305254525218206	0.327184164162089	0.31814688769349	0.350362801717755	0.377329632357106	0.401564945226917	0.371339505006613	0.364455099131787	0.316679477325135	0.309986684420772	0.334926443133448	0.331037936647051	0.291614443449716	0.316548817941576	0.286367264020895	0.28621931696905	0.29896443043674	0.357843137254902	0.327624566668391	0.299154608163477	0.354797123083186	0.278739153880092	0.300140700946534	0.346957229405914	0.342747987447128	0.330578512396694	0.330320546505518	0.285991518723496	0.316091349189644	0.32680830747195	0.326941890041088	0.339159561510353	0.308815991799077	0.318952981095492	0.315485148514851	0.318057750323229	0.299929285786443	0.326871148653327	0.336063852131905	0.347934769670277	0.304980007270084	0.292651847656803	0.353733353284453	0.309355409098216	0.28453095879064	0.332178400294876	0.250788815145251	0.281856631601779	0.28695652173913	0.36761000193836	0.351994746347069	0.309244222361024	0.348073623459679	0.376173518938168	0.328769329896907	0.415975207437769	0.363758501973298	0.388154592604986	0.320931268798039	0.321921065145031	0.331982336216805	0.345730190690513	0.31073201291504	0.342094358610075	0.350882121586695	0.310516060091772	0.319186119086256	0.335896627797037	0.378970034092948	0.384841850985129	0	0.243830851179476	0.22596850545841	0.331590413943355	0.323452938117525	0.313851080864692	0.309394337146072	0.296946815495732	0.316564417177914	0.400562916180408	0.374126935924689	0.350316701855762
NT5007	L. gasseri	0.00424187725631769	0.00404790015179626	0.00227666419203168	0.0050168837433671	0.0055088754103834	0.0059983850501788	0.00751949498700334	0.00595201190402381	0.00640461132015051	0.00500963391136802	0.00718858811636527	0.0107142857142857	0.00561572402727637	0.00592300098716683	0.00325641979903238	0.00394748133527847	0.00308125125594481	0.00288184438040346	0.00356102298478472	0.00309349220898258	0.00451313755795981	0.00377500943752359	0.00402908805031447	0.00424874468906914	0.00539374325782093	0.00325544382550821	0.00440240347432923	0.00648740127867619	0.0061548982732091	0.00645964666511013	0.00476064533192277	0.00611024440977639	0.00288687989060245	0.00558160303639205	0.00350175087543772	0.00515823975068508	0.0036751630112626	0.00925249573898223	0.00377998920003086	0.00288995360863944	0.00340565085771948	0.00455641919056553	0.00680403106746261	0.00775013562737348	0.00551780217227159	0.0096114685998208	0.00657780855115112	0.00888599913307326	0.00788449723530616	0.00625847501825389	0.00617858091947914	0.00696055684454756	0.00825658939345824	0.00468252481738153	0.00303142329020333	0.00322263002416973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
